Make,Model,Year,Mileage,Engine size,Fuel type,Transmission,Condition,Drive type,Horsepower,Torque,Acceleration,Body type,Seats,Price
Nissan,Elgrand,2013/9,"194,000km","2,480cc",PETROL,AT,,2WD,,,,Mini Van,7,4045
Toyota,Wish,2006/11,"224,000km","1,990cc",PETROL,AT,,2WD,,,,Mini Van,7,3686
Toyota,Vitz,2010/11,"68,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3381
Toyota,Noah,2007/10,"168,000km","1,980cc",PETROL,AT,,4WD,,,,Wagon,8,3891
Toyota,Raum,2004/2,"123,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3482
Toyota,Crown,2007/10,"199,000km","2,990cc",PETROL,AT,,4WD,,,,Sedan,5,3687
Honda,Fit,2014/7,"96,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3471
Subaru,Impreza Sport,2015/3,"174,000km","1,590cc",PETROL,AT,,4WD,,,,Hatchback,5,3574
Toyota,Sienta,2012/2,"79,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3574
Toyota,Crown,2004/7,"148,000km","2,490cc",PETROL,AT,,2WD,,,,Sedan,5,3677
Subaru,Impreza Sport,2012/8,"183,000km","1,990cc",PETROL,AT,,4WD,,,,Hatchback,5,3574
Toyota,Wish,2011/6,"205,000km","1,790cc",PETROL,AT,,4WD,,,,Mini Van,7,3676
Toyota,Vitz,2009/9,"129,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3371
Toyota,Ractis,2005/11,"51,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3473
Daihatsu,Move,2015/2,"99,000km",650cc,PETROL,AT,,2WD,,,,Hatchback,4,3271
Audi,Tt Coupe,2007/10,"158,000km","1,980cc",PETROL,AT,,2WD,,,,Coupe,4,3472
Honda,Fit,2012/3,"60,000km","1,330cc",PETROL,AT,,2WD,,,,Hatchback,5,3371
Suzuki,Sx4,2012/12,"133,000km","1,490cc",PETROL,AT,,4WD,,,,Hatchback,5,3574
Toyota,Sienta,2007/10,"102,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3574
Toyota,Sienta,2010/2,"79,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3574
Toyota,Wish,2006/1,"177,000km","1,990cc",PETROL,AT,,2WD,,,,Mini Van,7,3676
Toyota,Spade,2014/3,"81,000km","1,490cc",PETROL,AT,,2WD,,,,Wagon,5,3574
Bmw,3 Series,2011/2,"138,000km","1,990cc",PETROL,AT,,2WD,,,,Sedan,5,3575
Toyota,Alphard,2005/12,"200,000km","2,360cc",PETROL,AT,,2WD,,,,Mini Van,8,4026
Toyota,Sienta,2008/1,"139,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3564
Toyota,Ractis,2005/12,"144,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3463
Toyota,Sienta,2007/3,"107,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3564
Toyota,Ractis,2006/1,"75,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3463
Volkswagen,Polo,2010/11,"50,000km","1,190cc",PETROL,AT,,2WD,,,,Hatchback,5,3361
Toyota,Crown,2008/1,"83,000km","2,990cc",PETROL,AT,,2WD,,,,Sedan,5,3666
Toyota,Belta,2006/1,"108,000km","1,290cc",PETROL,AT,,2WD,,,,Sedan,5,3462
Nissan,Xtrail,2003/11,"150,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,3769
Toyota,Sienta,2013/7,"148,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3564
Toyota,Vitz,2008/2,"115,000km","1,290cc",PETROL,AT,,4WD,,,,Hatchback,5,3361
Toyota,Ractis,2005/11,"115,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3463
Toyota,Vitz,2005/10,"64,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3361
Toyota,Crown,2005/7,"147,000km","2,990cc",PETROL,AT,,4WD,,,,Sedan,5,3666
Toyota,Ractis,2008/2,"100,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3463
Toyota,Crown,2008/1,"83,000km","2,990cc",PETROL,AT,,2WD,,,,Sedan,5,3666
Toyota,Belta,2006/1,"108,000km","1,290cc",PETROL,AT,,2WD,,,,Sedan,5,3462
Nissan,Xtrail,2003/11,"150,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,3769
Toyota,Sienta,2013/7,"148,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3564
Toyota,Vitz,2008/2,"115,000km","1,290cc",PETROL,AT,,4WD,,,,Hatchback,5,3361
Toyota,Ractis,2005/11,"115,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3463
Toyota,Vitz,2005/10,"64,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3361
Toyota,Crown,2005/7,"147,000km","2,990cc",PETROL,AT,,4WD,,,,Sedan,5,3666
Toyota,Ractis,2008/2,"100,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3463
Honda,Fit,2014/9,"209,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3461
Toyota,Raum,2003/10,"77,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3462
Toyota,Sienta,2005/11,"45,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3564
Toyota,Raum,2008/4,"140,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3462
Honda,Fit,2013/10,"57,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3461
Toyota,Raum,2007/12,"162,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3462
Toyota,Raum,2005/3,"140,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3462
Honda,Fit Hybrid,2014/9,"208,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,3451
Toyota,Vitz,2010/1,"78,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3351
Toyota,Noah,2009/7,"145,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,8,3860
Suzuki,Carry Truck,2007/11,"67,000km",650cc,PETROL,5MT,,4WD,,,,Truck,2,3251
Toyota,Vitz,2007/12,"122,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3351
Toyota,Blade,2008/5,"64,000km","2,360cc",PETROL,AT,,2WD,,,,Hatchback,5,3554
Suzuki,Swift,2014/6,"98,000km","1,240cc",PETROL,AT,,2WD,,,,Hatchback,5,3351
Toyota,Vitz,2009/12,"67,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3351
Subaru,Legacy Outback,2011/7,"185,000km","2,450cc",PETROL,AT,,4WD,,,,Station Wagon,5,3759
Toyota,Wish,2005/3,"172,000km","1,990cc",PETROL,AT,,2WD,,,,Mini Van,7,3655
Toyota,Wish,2005/3,"147,000km","1,990cc",PETROL,AT,,2WD,,,,Mini Van,7,3655
Toyota,Vitz,2007/11,"108,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3351
Bmw,3 Series,2010/12,"93,000km","1,990cc",PETROL,AT,,2WD,,,,Sedan,5,3554
Subaru,Trezia,2014/3,"163,000km","1,320cc",PETROL,AT,,2WD,,,,Hatchback,5,3452
Daihatsu,Mira Es,2015/4,"72,000km",650cc,PETROL,AT,,2WD,,,,Hatchback,4,3151
Toyota,Wish,2008/2,"184,000km","1,990cc",PETROL,AT,,2WD,,,,Mini Van,7,3655
Toyota,Ractis,2007/7,"42,000km","1,490cc",PETROL,AT,,4WD,,,,Hatchback,5,3453
Subaru,Legacy B4,2011/2,"117,000km","2,450cc",PETROL,AT,,4WD,,,,Sedan,5,3656
Toyota,Voxy,2010/10,"172,000km","1,980cc",PETROL,AT,,4WD,,,,Wagon,7,3861
Toyota,Voxy,2011/10,"148,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,7,3860
Suzuki,Swift,2012/7,"92,000km","1,240cc",PETROL,AT,,2WD,,,,Hatchback,5,3351
Subaru,Impreza Sport,2014/9,"98,000km","1,590cc",PETROL,AT,,2WD,,,,Hatchback,5,3543
Toyota,Voxy,2009/10,"174,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,8,3851
Toyota,Wish,2005/12,"150,000km","1,990cc",PETROL,AT,,2WD,,,,Mini Van,6,3646
Toyota,Spade,2013/6,"69,000km","1,490cc",PETROL,AT,,2WD,,,,Wagon,5,3544
Toyota,Vitz,2009/8,"126,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3341
Toyota,Vitz,2008/1,"65,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3341
Toyota,Hiace Van 2018,2017/2,"181,000km","1,590cc",PETROL,AT,,4WD,,,,Van,2[5],3543
Honda,Fit,2010/4,"131,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3341
Nissan,Dualis,2008/5,"84,000km","1,990cc",PETROL,AT,,2WD,,,,SUV,5,3635
Rover,Mini,2012/12,"87,000km","1,590cc",PETROL,AT,,2WD,,,,SUV,5,3533
Toyota,Raum,2009/3,"58,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3432
Nissan,Sylphy,2014/2,"74,000km","1,790cc",PETROL,AT,,2WD,,,,Sedan,5,3535
Toyota,Sienta,2013/11,"132,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3534
Honda,Fit,2013/12,"99,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3684
Toyota,Blade,2007/4,"73,000km","2,360cc",PETROL,AT,,2WD,,,,Hatchback,5,3533
Suzuki,Carry Truck,2003/6,"106,000km",650cc,PETROL,5MT,,4WD,,,,Truck,2,3231
Toyota,Crown,2004/2,"70,000km","2,990cc",PETROL,AT,,4WD,,,,Sedan,5,3636
Toyota,Ractis,2009/5,"85,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3433
Toyota,Ractis,2007/11,"139,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3433
Toyota,Ractis,2009/11,"92,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3433
Suzuki,Sx4,2009/9,"65,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3534
Toyota,Sienta,2008/6,"129,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3534
Toyota,Vitz,2005/12,"130,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3331
Honda,Fit,2014/2,"165,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3431
Nissan,Xtrail,2004/1,"91,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,3637
Toyota,Vitz,2006/6,"62,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3331
Honda,Fit,2014/1,"186,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3431
Honda,Fit,2014/6,"199,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3431
Volkswagen,Golf,2011/3,"163,000km","1,380cc",PETROL,AT,,2WD,,,,Hatchback,5,3533
Toyota,Sienta,2007/8,"147,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3534
Toyota,Sienta,2007/10,"130,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3534
Toyota,Mark X,2007/9,"100,000km","2,500cc",PETROL,AT,,2WD,,,,Sedan,,3535
Toyota,Porte,2015/3,"74,000km","1,320cc",PETROL,AT,,2WD,,,,Hatchback,5,3523
Toyota,Ipsum,2009/3,"125,000km","2,360cc",PETROL,AT,,2WD,,,,Mini Van,7,3728
Subaru,Legacy Outback,2014/1,"173,000km","2,490cc",PETROL,AT,,4WD,,,,Station Wagon,5,3729
Nissan,Latio,2012/11,"107,000km","1,190cc",PETROL,AT,,2WD,,,,Sedan,5,3523
Toyota,Ractis,2006/1,"86,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3422
Toyota,Raum,2003/12,"163,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3421
Nissan,March,2016/1,"138,000km","1,190cc",PETROL,AT,,2WD,,,,Hatchback,5,3321
Daihatsu,Hijet Truck,2009/10,"145,000km",650cc,PETROL,MT,,2WD,,,,Truck,2,3221
Toyota,Raum,2009/9,"191,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3421
Toyota,Voxy,2009/10,"141,000km","1,980cc",PETROL,AT,,4WD,,,,Wagon,8,3831
Toyota,Ractis,2006/6,"44,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3422
Honda,Fit,2010/2,"86,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3321
Toyota,Sienta,2011/8,"132,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3524
Toyota,Hiace Van 2018,2017/1,"81,000km",650cc,PETROL,AT,,2WD,,,,Van,2[4],3311
Mazda,Verisa,2013/10,"70,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3411
Toyota,Sienta,2012/8,"133,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3514
Mazda,Demio,2013/1,"36,000km","1,340cc",PETROL,AT,,2WD,,,,Hatchback,5,3311
Mazda,Carol,2016/1,"121,000km",650cc,PETROL,AT,,2WD,,,,Hatchback,4,3111
Toyota,Ractis,2009/12,"112,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3412
Toyota,Ractis,2008/2,"125,000km","1,490cc",PETROL,AT,,4WD,,,,Hatchback,5,3413
Daihatsu,Hijet Truck,2010/2,"162,000km",650cc,PETROL,MT,,2WD,,,,Truck,2,3311
Toyota,Vitz,2005/10,"86,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3311
Toyota,Crown,2007/4,"216,000km","2,990cc",PETROL,AT,,2WD,,,,Sedan,5,3616
Mazda,Demio,2013/4,"82,000km","1,340cc",PETROL,AT,,2WD,,,,Hatchback,5,3311
Toyota,Raum,2010/3,"189,000km","1,490cc",PETROL,AT,,4WD,,,,Hatchback,5,3411
Toyota,Ractis,2008/2,"92,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3402
Subaru,Impreza Sport,2014/6,"100,000km","1,590cc",PETROL,AT,,2WD,,,,Hatchback,5,3503
Toyota,Sienta,2005/3,"86,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3503
Toyota,Vitz,2009/11,"137,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3301
Mazda,Demio,2013/3,"49,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3301
Lexus,Is,2008/1,"153,000km","2,490cc",PETROL,AT,,4WD,,,,Sedan,5,3494
Toyota,Vitz,2005/10,"86,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3311
Toyota,Crown,2007/4,"216,000km","2,990cc",PETROL,AT,,2WD,,,,Sedan,5,3616
Mazda,Demio,2013/4,"82,000km","1,340cc",PETROL,AT,,2WD,,,,Hatchback,5,3311
Toyota,Raum,2010/3,"189,000km","1,490cc",PETROL,AT,,4WD,,,,Hatchback,5,3411
Toyota,Ractis,2008/2,"92,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3402
Subaru,Impreza Sport,2014/6,"100,000km","1,590cc",PETROL,AT,,2WD,,,,Hatchback,5,3503
Toyota,Sienta,2005/3,"86,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3503
Toyota,Vitz,2009/11,"137,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3301
Mazda,Demio,2013/3,"49,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3301
Lexus,Is,2008/1,"153,000km","2,490cc",PETROL,AT,,4WD,,,,Sedan,5,3494
Volkswagen,The Beetle,2014/12,"87,000km","1,190cc",PETROL,AT,,2WD,,,,Hatchback,4,3493
Honda,Cross Road,2008/2,"171,000km","1,790cc",PETROL,AT,,2WD,,,,SUV,7,3595
Toyota,Vitz,2010/2,"158,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3291
Toyota,Ractis,2010/9,"198,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3392
Toyota,Voxy,2007/12,"135,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,8,3800
Toyota,Raum,2005/11,"151,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3391
Bmw,3 Series,2010/1,"100,000km","1,990cc",PETROL,AT,,2WD,,,,Coupe,4,3493
Toyota,Noah,2009/6,"203,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,8,3799
Toyota,Ractis,2007/6,"64,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3392
Toyota,Starlet,1998/5,"173,000km","1,330cc",PETROL,4MT,,2WD,,,,Hatchback,5,3191
Toyota,Noah,2002/4,"72,000km","1,990cc",PETROL,AT,,2WD,,,,Wagon,8,3799
Toyota,Sienta,2008/10,"108,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3493
Toyota,Vitz,2001/11,"90,000km",990cc,PETROL,AT,,2WD,,,,Hatchback,5,3191
Toyota,Mark X,2008/7,"100,000km","2,490cc",PETROL,AT,,2WD,,,,Sedan,5,3494
Bmw,3 Series,2007/9,"41,000km","2,490cc",PETROL,AT,,2WD,,,,Sedan,5,3494
Toyota,Mark X,2006/9,"130,000km","2,490cc",PETROL,AT,,2WD,,,,Sedan,5,3494
Toyota,Crown,2006/2,"177,000km","2,990cc",PETROL,AT,,2WD,,,,Sedan,5,3596
Toyota,Ractis,2007/6,"136,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3392
Toyota,Vitz,2006/10,"86,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3291
Toyota,Raum,2004/7,"144,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3391
Honda,Freed Hybrid,2014/12,"142,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,6,3595
Mazda,Demio,2014/5,"146,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3291
Honda,Fit,2008/3,"152,000km","1,500cc",PETROL,AT,,2WD,,,,Hatchback,,3291
Nissan,Dualis,2008/3,"213,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,3595
Toyota,Belta,2006/8,"87,000km","1,300cc",PETROL,AT,,2WD,,,,Sedan,,3391
Toyota,Belta,2006/9,"63,000km","1,000cc",PETROL,AT,,2WD,,,,Sedan,,3391
Volkswagen,The Beetle,2012/6,"123,000km","1,190cc",PETROL,AT,,2WD,,,,Hatchback,4,3483
Toyota,Voxy,2009/11,"210,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,8,3790
Subaru,Impreza Sport,2013/12,"138,000km","1,590cc",PETROL,AT,,4WD,,,,Hatchback,5,3482
Honda,Fit,2011/8,"151,000km","1,330cc",PETROL,AT,,2WD,,,,Hatchback,5,3281
Nissan,Dualis,2008/3,"104,000km","1,990cc",PETROL,AT,,2WD,,,,SUV,5,3585
Toyota,Wish,2003/6,"75,000km","1,990cc",PETROL,AT,,2WD,,,,Mini Van,6,3585
Honda,Fit,2012/8,"120,000km","1,330cc",PETROL,AT,,2WD,,,,Hatchback,5,3281
Honda,Accord,2011/9,"119,000km","1,990cc",PETROL,AT,,2WD,,,,Sedan,5,3585
Honda,Fit,2012/10,"126,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3281
Subaru,Legacy B4,2011/10,"117,000km","2,450cc",PETROL,AT,,4WD,,,,Sedan,5,3585
Toyota,Vitz,2006/4,"159,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3281
Mazda,Axela Sport,2010/3,"104,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3483
Honda,Fit Hybrid,2012/2,"115,000km","1,330cc",HYBRID(PETROL),AT,,2WD,,,,Hatchback,5,3281
Toyota,Vitz,2005/9,"64,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3281
Toyota,Voxy,2007/8,"140,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,8,3790
Honda,Stepwagon,2014/2,"160,000km","1,990cc",PETROL,AT,,2WD,,,,Mini Van,8,3789
Toyota,Corolla Fielder,2012/11,"178,000km","1,490cc",PETROL,AT,,4WD,,,,Station Wagon,5,3472
Toyota,Corolla Fielder,2011/10,"229,000km","1,790cc",PETROL,AT,,4WD,,,,Station Wagon,5,3472
Mazda,Demio,2012/2,"133,000km","1,490cc",PETROL,5MT,,2WD,,,,Hatchback,5,3271
Honda,Fit,2013/12,"186,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3371
Toyota,Blade,2008/1,"129,000km","2,360cc",PETROL,AT,,4WD,,,,Hatchback,5,3473
Toyota,Mark X,2008/1,"125,000km","2,490cc",PETROL,AT,,2WD,,,,Sedan,5,3474
Toyota,Vitz,2006/2,"77,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3271
Toyota,Vitz,2012/1,"117,000km",990cc,PETROL,AT,,2WD,,,,Hatchback,5,3271
Toyota,Hiace Van 2018,2017/3,"145,000km",650cc,PETROL,AT,,4WD,,,,Van,2[4],3271
Mitsubishi,Delica D5,2010/6,"220,000km","2,350cc",PETROL,AT,,4WD,,,,Wagon,8,3832
Toyota,Vitz,2006/9,"36,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3271
Honda,Fit,2014/2,"194,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3371
Mitsubishi,Ek Wagon,2016/12,"112,000km",650cc,PETROL,AT,,2WD,,,,Wagon,4,3071
Bmw,3 Series,2011/12,"59,000km","1,990cc",PETROL,AT,,2WD,,,,Sedan,5,3463
Nissan,Murano,2012/3,"116,000km","2,480cc",PETROL,AT,,4WD,,,,SUV,5,3821
Nissan,March,2015/11,"89,000km","1,190cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Honda,Fit,2013/6,"143,000km","1,330cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Nissan,Murano,2011/12,"191,000km","2,480cc",PETROL,AT,,2WD,,,,SUV,5,3821
Subaru,Impreza G4,2012/9,"94,000km","1,590cc",PETROL,AT,,2WD,,,,Sedan,5,3463
Nissan,March,2016/1,"167,000km","1,190cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Toyota,Mark X,2008/1,"98,000km","2,490cc",PETROL,AT,,2WD,,,,Sedan,5,3464
Toyota,Raum,2004/9,"146,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3361
Honda,Fit,2008/7,"84,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Toyota,Vitz,2005/9,"64,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3281
Toyota,Voxy,2007/8,"140,000km","1,980cc",PETROL,AT,,2WD,,,,Wagon,8,3790
Toyota,Corolla Fielder,2012/11,"178,000km","1,490cc",PETROL,AT,,4WD,,,,Station Wagon,5,3472
Mazda,Demio,2012/2,"133,000km","1,490cc",PETROL,5MT,,2WD,,,,Hatchback,5,3271
Honda,Fit,2013/12,"186,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3371
Toyota,Blade,2008/1,"129,000km","2,360cc",PETROL,AT,,4WD,,,,Hatchback,5,3473
Toyota,Mark X,2008/1,"125,000km","2,490cc",PETROL,AT,,2WD,,,,Sedan,5,3474
Toyota,Vitz,2006/2,"77,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3271
Toyota,Vitz,2012/1,"117,000km",990cc,PETROL,AT,,2WD,,,,Hatchback,5,3271
Toyota,Hiace Van 2018,2017/3,"145,000km",650cc,PETROL,AT,,4WD,,,,Van,2[4],3271
Mitsubishi,Delica D5,2010/6,"220,000km","2,350cc",PETROL,AT,,4WD,,,,Wagon,8,3832
Toyota,Vitz,2006/9,"36,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3271
Honda,Fit,2014/2,"194,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3371
Mitsubishi,Ek Wagon,2016/12,"112,000km",650cc,PETROL,AT,,2WD,,,,Wagon,4,3071
Bmw,3 Series,2011/12,"59,000km","1,990cc",PETROL,AT,,2WD,,,,Sedan,5,3463
Nissan,Murano,2012/3,"116,000km","2,480cc",PETROL,AT,,4WD,,,,SUV,5,3821
Nissan,March,2015/11,"89,000km","1,190cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Honda,Fit,2013/6,"143,000km","1,330cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Nissan,Murano,2011/12,"191,000km","2,480cc",PETROL,AT,,2WD,,,,SUV,5,3821
Subaru,Impreza G4,2012/9,"94,000km","1,590cc",PETROL,AT,,2WD,,,,Sedan,5,3463
Nissan,March,2016/1,"167,000km","1,190cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Toyota,Mark X,2008/1,"98,000km","2,490cc",PETROL,AT,,2WD,,,,Sedan,5,3464
Toyota,Raum,2004/9,"146,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3361
Honda,Fit,2008/7,"84,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Toyota,Mark X,2008/3,"112,000km","2,500cc",PETROL,AT,,4WD,,,,Sedan,,3464
Toyota,Raum,2004/9,"146,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3361
Honda,Fit,2008/7,"84,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Toyota,Mark X,2008/3,"112,000km","2,500cc",PETROL,AT,,4WD,,,,Sedan,,3464
Subaru,Impreza Sport,2012/1,"145,000km","1,990cc",PETROL,AT,,2WD,,,,Hatchback,5,3462
Honda,Fit,2008/3,"149,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Nissan,Note 2018,2017/1,"74,000km",650cc,PETROL,AT,,2WD,,,,Hatchback,4,3061
Toyota,Sienta,2005/10,"133,000km","1,490cc",PETROL,AT,,2WD,,,,Mini Van,7,3463
Subaru,Legacy B4,2014/7,"164,000km","2,490cc",PETROL,AT,,4WD,,,,Sedan,5,3565
Suzuki,Swift,2013/3,"95,000km","1,240cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Suzuki,Swift,2013/2,"62,000km","1,240cc",PETROL,AT,,2WD,,,,Hatchback,5,3261
Toyota,Spade,2013/3,"141,000km","1,490cc",PETROL,AT,,2WD,,,,Wagon,5,3463
Nissan,Xtrail,2003/10,"159,000km","1,990cc",PETROL,AT,,4WD,,,,SUV,5,3566
Honda,Accord,2010/5,"127,000km","2,350cc",PETROL,AT,,2WD,,,,Sedan,5,3555
Toyota,Vitz,2009/7,"75,000km","1,290cc",PETROL,AT,,2WD,,,,Hatchback,5,3251
Honda,Freed Hybrid,2014/2,"110,000km","1,490cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,5,3554
Toyota,Wish,2004/1,"123,000km","1,990cc",PETROL,AT,,2WD,,,,Mini Van,6,3555
Toyota,Vitz,2013/2,"192,000km",990cc,PETROL,AT,,2WD,,,,Hatchback,5,3251
Honda,Stepwagon Spada,2012/3,"154,000km","1,990cc",PETROL,AT,,4WD,,,,Mini Van,8,3759
Toyota,Raum,2004/2,"169,000km","1,490cc",PETROL,AT,,2WD,,,,Hatchback,5,3351
Honda,Fit,2013/12,"214,000km","1,310cc",PETROL,AT,,2WD,,,,Hatchback,5,3351
Toyota,Crown,2006/6,"132,000km","2,990cc",PETROL,AT,,2WD,,,,Sedan,5,3555
