stock_id,make,model,inventory_location,model_code,year,transmission,color,drive,doors,steering,seats,engine_type,body_type,engine_size,mileage,fuel,fob_price,total_price
QJ0942,VOLKSWAGEN,TIGUAN,Nagoya - Japan,ABA-5NCCZ,2014/8,AT,White,4WD,5,RHD,5,CCZ,SUV,"1,980cc","166,000km",PETROL,5070,6893
UD0475,HINO,DUTRO,Yokohama - Japan,BDG-XZU508M,2010/10,AT,White,2WD,2,RHD,3,N04C,Truck,"4,000cc","215,000km",DIESEL,5070,7053
FG6093,TOYOTA,DYNA,Yokohama - Japan,TC-TRY220,2003/12,MT,Silver,2WD,2,RHD,3,1TR,Truck,"1,990cc","94,000km",PETROL,5070,6999
KF5198,TOYOTA,AURIS,Yokohama - Japan,DBA-NZE181H,2013/3,AT,Beige,2WD,5,RHD,5,1NZ,Hatchback,"1,490cc","91,000km",PETROL,5060,6670
VV7732,TOYOTA,AURIS,Kobe - Japan,DBA-NZE181H,2013/8,AT,Pearl,2WD,5,RHD,5,1NZ,Hatchback,"1,490cc","27,000km",PETROL,5060,6670
QY3268,SUBARU,BRZ,Yokohama - Japan,DBA-ZC6,2013/1,6MT,Black,2WD,2,RHD,4,FA20,Coupe,"1,990cc","188,000km",PETROL,5050,6452
LU8203,NISSAN,NOTE 2019,Osaka - Japan,DAA-HE12,2019/7,AT,Gray,2WD,5,RHD,5,HR12-EM57,Hatchback,"1,190cc","118,000km",HYBRID(PETROL),5050,6557
KE0223,HONDA,VEZEL,Hakata - Japan,DAA-RU3,2014/6,AT,Black,2WD,5,RHD,5,LEB-H1,SUV,"1,490cc","124,000km",HYBRID(PETROL),5050,6766
BW3004,TOYOTA,VANGUARD,Nagoya - Japan,DBA-ACA38W,2009/11,AT,Black,2WD,5,RHD,,,SUV,"2,400cc","219,000km",PETROL,5050,6976
ED9494,NISSAN,SYLPHY 2018,Yokohama - Japan,DBA-TB17,2019/9,AT,Pearl,2WD,4,RHD,5,MRA8,Sedan,"1,790cc","118,000km",PETROL,5040,6654
OV3742,TOYOTA,HARRIER,Hakata - Japan,CBA-ACU30W,2006/7,AT,Black,2WD,5,RHD,5,2AZ,SUV,"2,360cc","204,000km",PETROL,5040,6967
FH0786,TOYOTA,PROBOX VAN 2020,Nagoya - Japan,DBE-NSP160V,2020/2,AT,White,2WD,5,RHD,2[5],1NR,Van,"1,320cc","121,000km",PETROL,5040,6548
BY9843,TOYOTA,SUCCEED VAN 2019,Yokohama - Japan,DBE-NCP165V,2019/12,AT,White,4WD,5,RHD,2[5],1NZ,Van,"1,490cc","127,000km",PETROL,5040,6548
UX2476,NISSAN,XTRAIL,Osaka - Japan,DBA-T32,2015/3,AT,Black,2WD,5,RHD,7,MR20,SUV,"1,990cc","148,000km",PETROL,5030,6956
PP9548,TOYOTA,ALLION,Kobe - Japan,DBA-NZT260,2009/3,AT,White,2WD,4,RHD,5,1NZ,Sedan,"1,490cc","108,000km",PETROL,5030,6640
US1154,AUDI,Q5,Yokohama - Japan,ABA-8RCDNF,2011/6,AT,Black,4WD,5,RHD,5,CDN,SUV,"1,980cc","153,000km",PETROL,5030,6957
GP7292,HONDA,VEZEL,Osaka - Japan,DAA-RU3,2014/1,AT,Black,2WD,5,RHD,5,LEB-H1,SUV,"1,490cc","145,000km",HYBRID(PETROL),5030,6746
WB7662,HINO,DUTRO,Yokohama - Japan,TKG-XZC605M,2013/3,AT,White,2WD,2,RHD,3,N04C,Truck,"4,000cc","490,000km",DIESEL,5030,7013
WF6893,MAZDA,CX3,Nagoya - Japan,LDA-DK5FW,2015/11,AT,Red,2WD,5,RHD,,,SUV,"1,500cc","101,000km",DIESEL,5030,6642
LM4696,TOYOTA,DYNA,Osaka - Japan,QDF-KDY231,2014/11,MT,White,2WD,2,RHD,3,1KD,Truck,"2,980cc","274,000km",DIESEL,5020,7003
RH7820,HONDA,VEZEL,Osaka - Japan,DAA-RU3,2013/12,AT,GRAY(D),2WD,5,RHD,,,SUV,"1,500cc","137,000km",HYBRID(PETROL),5020,6736
KL0475,TOYOTA,PREMIO,Osaka - Japan,DBA-ZRT261,2009,AT,Silver,2WD,4,RHD,,,Sedan,"2,000cc","58,000km",PETROL,5020,6631
SD4157,HONDA,FIT 2018,Yokohama - Japan,DBA-6RCJZ,2017/6,AT,Red,2WD,5,RHD,5,CJZ,Hatchback,"1,190cc","43,000km",PETROL,5010,6411
KW6036,AUDI,Q3,Osaka - Japan,ABA-8UCCZF,2013/1,AT,White,4WD,5,RHD,5,CCZ,SUV,"1,980cc","110,000km",PETROL,5010,6728
KR4925,MAZDA,AXELA,Nagoya - Japan,DBA-BM5FP,2015/9,AT,Gray,2WD,4,RHD,5,P5,Sedan,"1,490cc","151,000km",PETROL,5010,6623
IG3373,TOYOTA,COROLLA FIELDER,Yokohama - Japan,DAA-NKE165G,2016/3,AT,Black,2WD,5,RHD,5,1NZ-1LM,Station Wagon,"1,490cc","198,000km",HYBRID(PETROL),5010,6619
UC3828,HONDA,FIT HYBRID 2019,Kobe - Japan,DAA-GP5,2019/7,AT,White,2WD,5,RHD,5,LEB-H1,Hatchback,"1,490cc","34,000km",HYBRID(PETROL),5000,6504
EM3457,TOYOTA,VELLFIRE 2018,Osaka - Japan,DBA-NSP170G,2017/9,AT,Black,2WD,5,RHD,7,2NR,Mini Van,"1,490cc","109,000km",PETROL,5000,6714
ZX4904,SUBARU,FORESTER,Osaka - Japan,DBA-SJ5,2014/3,AT,Silver,4WD,5,RHD,5,FB20,SUV,"1,990cc","123,000km",PETROL,5000,6925
HR6829,NISSAN,XTRAIL,Osaka - Japan,DBA-NT32,2015/11,AT,Gray,4WD,5,RHD,5,MR20,SUV,"1,990cc","97,000km",PETROL,5000,6926
RE5402,SUBARU,FORESTER,Osaka - Japan,DBA-SJ5,2014/5,AT,Black,4WD,5,RHD,5,FB20,SUV,"1,990cc","109,000km",PETROL,5000,6925
WN5059,TOYOTA,VANGUARD,Nagoya - Japan,DBA-ACA33W,2007/10,AT,Black,4WD,5,RHD,5,2AZ,SUV,"2,360cc","120,000km",PETROL,5000,6925
WN5059,TOYOTA,VANGUARD,Nagoya - Japan,DBA-ACA33W,2007/10,AT,Black,4WD,5,RHD,5,2AZ,SUV,"2,360cc","120,000km",PETROL,5000,6925
KN2231,TOYOTA,HILUX SURF,Yokohama - Japan,E-VZN185W,1998/7,AT,Gray,4WD,5,RHD,5,2VZ,SUV,"3,370cc","197,000km",PETROL,5000,6929
KP0844,TOYOTA,HARRIER,Nagoya - Japan,CBA-ACU30W,2006/2,AT,Black,2WD,5,RHD,5,2AZ,SUV,"2,360cc","202,000km",PETROL,5000,6927
QM1362,SUBARU,FORESTER,Osaka - Japan,DBA-SJ5,2014/2,AT,Black,4WD,5,RHD,5,FB20,SUV,"1,990cc","114,000km",PETROL,5000,6925
EC4101,MAZDA,CX5,Nagoya - Japan,DBA-KEEAW,2012/7,AT,Black,4WD,5,RHD,5,PE,SUV,"1,990cc","182,000km",PETROL,5000,6925
YP2990,TOYOTA,TOYOACE ROUTE VAN,Osaka - Japan,KR-KDY240V,2005/12,MT,White,2WD,4,RHD,3[6],2KD,Van,"2,490cc","218,000km",DIESEL,5000,6982
JV3561,TOYOTA,AQUA 2020,Hakata - Japan,DAA-NHP10,2020/1,AT,Silver,2WD,5,RHD,5,1NZ-1LM,Hatchback,"1,490cc","184,000km",HYBRID(PETROL),5000,6403
HS7839,TOYOTA,VITZ 2019,Yokohama - Japan,DAA-NHP130,2019/1,AT,Gray,2WD,5,RHD,5,1NZ-1LM,Hatchback,"1,490cc","201,000km",HYBRID(PETROL),4990,6392
GG5723,HONDA,CRV,Hakata - Japan,DBA-RM1,2012/2,AT,Black,2WD,5,RHD,5,R20A,SUV,"1,990cc","98,000km",PETROL,4990,6813
ED6608,NISSAN,NV200VANETTE VAN,Yokohama - Japan,DBF-VM20,2016/10,AT,Silver,2WD,5,RHD,2[5],HR16,Van,"1,590cc","149,000km",PETROL,4990,6812
SV2334,MITSUBISHI,CANTER TRUCK,Osaka - Japan,KK-FE51CBT,2001/3,MT,Green,2WD,2,RHD,3,4D33,Truck,"4,210cc","343,000km",DIESEL,4980,9961
HP2765,TOYOTA,RAV4,Kobe - Japan,DBA-ACA31W,2009/5,AT,Red,4WD,5,RHD,5,2AZ,SUV,"2,360cc","165,000km",PETROL,4980,6801
JV4889,TOYOTA,AURIS,Yokohama - Japan,DBA-NZE184H,2015/2,AT,Silver,4WD,5,RHD,5,1NZ,Hatchback,"1,490cc","55,000km",PETROL,4980,6588
LD7046,HINO,DUTRO,Yokohama - Japan,TKG-XZC605M,2013/3,AT,White,2WD,2,RHD,3,N04C,Truck,"4,007cc","494,000km",DIESEL,4980,6962
IT2837,SUBARU,FORESTER,Yokohama - Japan,DBA-SJG,2013/5,AT,Brown,4WD,5,RHD,5,FA20,SUV,"1,990cc","195,000km",PETROL,4980,6904
LY5493,MERCEDES,A CLASS,Yokohama - Japan,DBA-176042,2015/8,AT,Red,2WD,5,RHD,5,270,Hatchback,"1,590cc","42,000km",PETROL,4970,6477
OL2874,VOLKSWAGEN,GOLF 2019,Yokohama - Japan,DBA-AACHY,2019/9,AT,White,2WD,5,RHD,4,CHY,Hatchback,990cc,"23,000km",PETROL,4970,6265
IV8714,TOYOTA,VANGUARD,Yokohama - Japan,DBA-ACA33W,2007/10,AT,Black,4WD,5,RHD,5,2AZ,SUV,"2,360cc","98,000km",PETROL,4970,6895
PI6723,MAZDA,FAMILIA VAN 2019,Kobe - Japan,DBE-NCP160M,2019/2,AT,White,2WD,5,RHD,2[5],1NZ,Van,"1,490cc","92,000km",PETROL,4970,6477
ON3455,TOYOTA,TOYOACE TRUCK,Osaka - Japan,ABF-TRY220,2013/2,AT,White,2WD,2,RHD,3,1TR,Truck,"1,990cc","191,000km",PETROL,4970,6897
OD7489,TOYOTA,TOYOACE TRUCK,Osaka - Japan,TC-TRY220,2005/5,MT,White,2WD,2,RHD,3,1TR,Truck,"1,990cc","104,000km",PETROL,4970,6897
RD7248,TOYOTA,PROBOX VAN HYBRID 2020,Kobe - Japan,6AE-NHP160V,2020/1,AT,White,2WD,5,RHD,2[5],1NZ-1LM,Van,"1,490cc","122,000km",HYBRID(PETROL),4960,6467
IA1879,MAZDA,CX3,Nagoya - Japan,LDA-DK5FW,2015/3,6MT,Blue(D),2WD,5,RHD,5,S5,SUV,"1,490cc","74,000km",DIESEL,4950,6561
BF3298,HONDA,ODYSSEY 2018,Yokohama - Japan,DAA-GB7,2018/11,AT,Red,2WD,5,RHD,6,LEB-H1,Mini Van,"1,490cc","133,000km",HYBRID(PETROL),4950,6664
CH3583,SUBARU,FORESTER,Hakata - Japan,DBA-SJ5,2014/4,AT,Silver,4WD,5,RHD,,,SUV,"2,000cc","150,000km",PETROL,4950,6874
QZ1197,NISSAN,XTRAIL,Kobe - Japan,DAA-HNT32,2016/9,AT,Silver,4WD,5,RHD,5,MR20-RM31,SUV,"1,990cc","99,000km",HYBRID(PETROL),4940,6865
OR8810,TOYOTA,COROLLA FIELDER,Kobe - Japan,DAA-NKE165G,2015/4,AT,Blue(L),2WD,5,RHD,5,1NZ-1LM,Station Wagon,"1,490cc","121,000km",HYBRID(PETROL),4940,6548
OL6174,SUBARU,FORESTER,Yokohama - Japan,DBA-SJ5,2014/11,AT,Black,4WD,5,RHD,5,FB20,SUV,"1,990cc","124,000km",PETROL,4940,6763
YE7967,MAZDA,CX5,Yokohama - Japan,LDA-KE2AW,2015/1,AT,GRAY(D),4WD,5,RHD,5,SH,SUV,"2,180cc","169,000km",DIESEL,4940,6864
HL8657,MERCEDES,C CLASS,Yokohama - Japan,DBA-204048,2013/9,AT,Black,2WD,4,RHD,5,271,Sedan,"1,790cc","53,000km",PETROL,4940,6551
QM0820,TOYOTA,VANGUARD,Yokohama - Japan,DBA-GSA33W,2009/9,AT,Pearl,4WD,5,RHD,5,2GR,SUV,"3,450cc","132,000km",PETROL,4940,6864
WF7264,TOYOTA,HARRIER,Hakata - Japan,CBA-ACU30W,2005/4,AT,Silver,2WD,5,RHD,5,2AZ,SUV,"2,360cc","274,000km",PETROL,4940,6866
AS1410,TOYOTA,PROBOX VAN 2019,Nagoya - Japan,DBE-NSP160V,2019/1,AT,White,2WD,5,RHD,2[5],1NR,Van,"1,320cc","196,000km",PETROL,4930,6436
AO4809,SUBARU,FORESTER 2018,Yokohama - Japan,DBA-YF15,2017/9,AT,Red,2WD,5,RHD,5,HR15,SUV,"1,490cc","139,000km",PETROL,4920,6529
WU8191,MAZDA,CX5,Yokohama - Japan,LDA-KE2AW,2015/2,AT,Pearl,4WD,5,RHD,5,SH,SUV,"2,180cc","175,000km",DIESEL,4920,6843
